TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TransactionAmountKategori,AmountToBalanceRatio,AmountPerLogin,TimeOfDay,Cluster
233.74,2023-10-24 16:41:00,Credit,Oklahoma City,Online,66.0,Retired,17.0,1.0,1066.5900000000001,2024-11-04 08:11:17,16.0,Tinggi,0.2191470011905051,233.73999976625998,2.0,1
113.01999999999998,2023-09-25 16:54:22,Credit,Jacksonville,Branch,69.0,Retired,166.0,1.0,6077.96,2024-11-04 08:07:21,16.0,Sedang,0.018595054919739756,113.01999988697997,2.0,3
45.849999999999994,2023-02-16 17:57:10,Debit,Los Angeles,ATM,20.0,Student,92.0,1.0,1659.15,2024-11-04 08:07:24,17.0,Rendah,0.027634632191165576,45.84999995415001,2.0,1
806.97,2023-08-30 17:23:20,Debit,Sacramento,Branch,77.0,Retired,296.0,1.0,2042.2200000000003,2024-11-04 08:11:44,17.0,Sangat Tinggi,0.39514352028655325,806.9699991930299,2.0,1
415.5,2023-07-28 16:29:23,Debit,Memphis,ATM,66.0,Doctor,141.0,1.0,10113.66,2024-11-04 08:10:23,16.0,Sangat Tinggi,0.04108305005309246,415.49999958449996,2.0,0
265.76,2023-02-06 17:48:55,Debit,Philadelphia,Online,54.0,Retired,92.0,1.0,4446.17,2024-11-04 08:12:18,17.0,Tinggi,0.05977279321302159,265.75999973423995,2.0,3
69.4,2023-07-24 18:08:43,Debit,Virginia Beach,Online,80.0,Retired,113.0,1.0,6452.77,2024-11-04 08:09:04,18.0,Rendah,0.0107550710780005,69.39999993060002,2.0,3
332.93,2023-11-20 16:29:48,Credit,Albuquerque,Branch,35.0,Engineer,293.0,1.0,2788.2,2024-11-04 08:08:14,16.0,Tinggi,0.11940678573986106,332.92999966707,2.0,1
267.9,2023-10-09 16:52:47,Debit,San Antonio,Online,20.0,Student,160.0,1.0,596.1599999999999,2024-11-04 08:08:34,16.0,Tinggi,0.44937600644047015,267.89999973209996,2.0,1
496.03,2023-11-03 16:45:52,Debit,San Francisco,Branch,61.0,Doctor,265.0,1.0,12904.66,2024-11-04 08:09:41,16.0,Sangat Tinggi,0.03843805261044936,496.0299995039699,2.0,2
376.26,2023-02-15 16:41:11,Debit,Tucson,ATM,37.0,Engineer,245.0,1.0,9062.4,2024-11-04 08:09:58,16.0,Tinggi,0.04151880296609711,376.25999962374,2.0,0
83.01999999999998,2023-09-04 17:59:51,Credit,Seattle,Online,36.0,Engineer,171.0,1.0,9009.56,2024-11-04 08:11:01,17.0,Sedang,0.009214656431611623,83.01999991697997,2.0,0
93.25999999999999,2023-07-27 16:22:52,Credit,New York,Online,20.0,Student,72.0,1.0,1152.1999999999998,2024-11-04 08:12:04,16.0,Sedang,0.0809408088872757,93.25999990673998,2.0,1
803.3700000000001,2023-04-17 16:08:34,Credit,Memphis,Branch,68.0,Doctor,129.0,1.0,12168.37,2024-11-04 08:08:40,16.0,Sangat Tinggi,0.06602116799537933,803.36999919663,2.0,2
35.75999999999999,2023-09-19 17:38:18,Debit,Charlotte,Branch,23.0,Student,122.0,1.0,611.8599999999997,2024-11-04 08:11:40,17.0,Rendah,0.058444742261206106,35.759999964239995,2.0,1
28.53,2023-05-31 16:37:39,Debit,Washington,Online,62.0,Doctor,99.0,1.0,8670.53,2024-11-04 08:06:30,16.0,Rendah,0.0032904562927522085,28.529999971470033,2.0,0
139.53,2023-10-09 17:20:09,Credit,Louisville,Online,53.0,Doctor,177.0,1.0,10098.86,2024-11-04 08:07:31,17.0,Sedang,0.013816410961235842,139.52999986046999,2.0,0
307.57,2023-01-09 16:12:01,Debit,Detroit,Branch,33.0,Doctor,285.0,1.0,5307.74,2024-11-04 08:06:33,16.0,Tinggi,0.05794745032724699,307.56999969243,2.0,3
60.650000000000006,2023-05-26 18:15:08,Credit,Tucson,Branch,56.0,Retired,53.0,1.0,1047.2799999999997,2024-11-04 08:09:22,18.0,Rendah,0.0579119242226932,60.64999993935001,2.0,1
74.86000000000001,2023-08-14 17:43:17,Debit,Nashville,Branch,70.0,Doctor,125.0,1.0,6921.48,2024-11-04 08:07:39,17.0,Rendah,0.010815605910872994,74.85999992514002,2.0,0
117.97,2023-11-24 18:51:32,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,1475.46,2024-11-04 08:09:21,18.0,Sedang,0.0799547259837068,117.96999988202998,2.0,1
231.91,2023-01-31 18:31:22,Debit,Memphis,ATM,34.0,Engineer,165.0,1.0,112.76000000000022,2024-11-04 08:12:15,18.0,Tinggi,2.056669031553236,231.90999976809,2.0,1
126.20999999999998,2023-02-14 16:07:01,Debit,Baltimore,Branch,75.0,Retired,268.0,1.0,5669.66,2024-11-04 08:08:42,16.0,Sedang,0.022260594109695775,126.20999987378997,2.0,3
506.28,2023-05-02 17:03:29,Credit,Chicago,Online,53.0,Retired,162.0,1.0,1309.9499999999998,2024-11-04 08:09:09,17.0,Sangat Tinggi,0.38648803389412845,506.2799994937199,2.0,1
304.35,2023-12-04 17:07:34,Debit,Houston,Branch,31.0,Engineer,36.0,1.0,4057.1,2024-11-04 08:08:45,17.0,Tinggi,0.07501663749967341,304.34999969565,2.0,3
281.85,2023-05-16 17:26:37,Debit,Detroit,ATM,22.0,Student,109.0,1.0,1585.98,2024-11-04 08:07:38,17.0,Tinggi,0.17771346423020612,281.84999971815,2.0,1
777.88,2023-03-20 16:58:12,Debit,Houston,Branch,31.0,Engineer,17.0,1.0,6825.55,2024-11-04 08:09:15,16.0,Sangat Tinggi,0.11396590750926826,777.87999922212,2.0,0
119.18,2023-08-25 18:01:38,Debit,Los Angeles,Branch,56.0,Retired,96.0,1.0,5516.5,2024-11-04 08:07:34,18.0,Sedang,0.0216042780748624,119.17999988081999,2.0,3
177.19,2023-05-15 17:25:28,Debit,Chicago,Online,76.0,Retired,43.0,1.0,5343.3,2024-11-04 08:06:30,17.0,Sedang,0.03316115509141668,177.18999982281,2.0,3
260.88,2023-05-29 16:50:10,Debit,Denver,Branch,22.0,Student,36.0,1.0,903.0500000000002,2024-11-04 08:06:52,16.0,Tinggi,0.28888765849035053,260.87999973911997,2.0,1
169.47,2023-03-22 16:10:14,Debit,Chicago,Online,24.0,Student,19.0,1.0,1806.1599999999999,2024-11-04 08:07:37,16.0,Sedang,0.09382889666469536,169.46999983052999,2.0,1
73.23000000000002,2023-05-19 16:52:53,Debit,Portland,Branch,26.0,Student,14.0,1.0,787.7399999999998,2024-11-04 08:11:12,16.0,Rendah,0.09296214487001686,73.22999992677,2.0,1
792.5700000000002,2023-05-22 16:22:36,Debit,Baltimore,ATM,19.0,Student,164.0,1.0,770.3699999999999,2024-11-04 08:10:39,16.0,Sangat Tinggi,1.028817321545454,792.5699992074301,2.0,1
237.06,2023-12-18 16:47:17,Debit,Phoenix,Online,71.0,Retired,46.0,1.0,1182.770000000001,2024-11-04 08:07:50,16.0,Tinggi,0.2004278092949597,237.05999976293998,2.0,1
34.170000000000016,2023-11-21 16:57:43,Credit,Philadelphia,Online,54.0,Engineer,54.0,1.0,726.5500000000002,2024-11-04 08:06:29,16.0,Rendah,0.04703048654594036,34.169999965830016,2.0,1
740.25,2023-07-19 17:03:58,Debit,Philadelphia,Online,41.0,Doctor,123.0,1.0,14464.3,2024-11-04 08:08:27,17.0,Sangat Tinggi,0.051177727231870807,740.24999925975,2.0,2
453.54,2023-04-19 16:36:03,Debit,Albuquerque,ATM,58.0,Doctor,82.0,1.0,12046.3,2024-11-04 08:12:06,16.0,Sangat Tinggi,0.03764973477332975,453.53999954645997,2.0,2
300.47,2023-11-13 16:11:52,Debit,Jacksonville,Branch,73.0,Retired,100.0,1.0,7885.64,2024-11-04 08:08:00,16.0,Tinggi,0.03810343865557672,300.46999969953,2.0,0
110.92999999999998,2023-04-07 16:38:15,Credit,Virginia Beach,Branch,19.0,Student,201.0,1.0,1952.35,2024-11-04 08:10:53,16.0,Sedang,0.05681870566237773,110.92999988906996,2.0,1
201.69,2023-01-03 16:46:36,Debit,Las Vegas,ATM,59.0,Doctor,299.0,1.0,7328.52,2024-11-04 08:10:16,16.0,Sedang,0.027521245763124397,201.68999979830997,2.0,0
399.21,2023-01-30 16:15:49,Debit,Portland,ATM,59.0,Engineer,109.0,1.0,3210.39,2024-11-04 08:08:21,16.0,Sangat Tinggi,0.12434937811290081,399.20999960078996,2.0,1
806.97,2023-09-06 16:44:02,Debit,Jacksonville,Online,78.0,Retired,57.0,1.0,5726.2,2024-11-04 08:06:44,16.0,Sangat Tinggi,0.1409259194579056,806.9699991930299,2.0,3
630.36,2023-03-02 16:11:53,Debit,Mesa,ATM,62.0,Retired,52.0,1.0,1363.65,2024-11-04 08:12:15,16.0,Sangat Tinggi,0.46225937740588696,630.3599993696399,2.0,1
15.949999999999989,2023-10-23 17:24:07,Credit,Philadelphia,ATM,60.0,Engineer,245.0,1.0,1241.9899999999998,2024-11-04 08:11:53,17.0,Rendah,0.012842293416200745,15.94999998405001,2.0,1
215.9,2023-01-04 16:02:09,Debit,Los Angeles,ATM,38.0,Doctor,235.0,1.0,7873.28,2024-11-04 08:10:23,16.0,Tinggi,0.027421862298809718,215.89999978409998,2.0,0
226.37,2023-09-18 17:07:08,Credit,Louisville,Branch,49.0,Doctor,141.0,1.0,9840.04,2024-11-04 08:09:56,17.0,Tinggi,0.023004987784600167,226.36999977362998,2.0,0
444.89,2023-09-11 16:27:39,Credit,Las Vegas,Branch,43.0,Doctor,101.0,1.0,10328.23,2024-11-04 08:11:50,16.0,Sangat Tinggi,0.043075144531052934,444.88999955510997,2.0,0
280.57,2023-01-27 17:35:05,Credit,Virginia Beach,Online,25.0,Student,23.999999999999986,1.0,293.2399999999998,2024-11-04 08:10:24,17.0,Tinggi,0.9567930705191768,280.56999971943,2.0,1
488.54,2023-07-03 17:47:49,Debit,Jacksonville,Branch,52.0,Engineer,132.0,1.0,7486.63,2024-11-04 08:07:26,17.0,Sangat Tinggi,0.06525499457031197,488.53999951146,2.0,0
15.949999999999989,2023-03-27 16:42:16,Credit,Los Angeles,Branch,50.0,Doctor,131.0,1.0,11385.37,2024-11-04 08:10:11,16.0,Rendah,0.0014009206551915954,15.94999998405001,2.0,2
199.39,2023-08-21 16:16:22,Debit,Colorado Springs,Branch,69.0,Retired,165.0,1.0,7264.79,2024-11-04 08:09:06,16.0,Sedang,0.027446078964426024,199.38999980060996,2.0,0
20.360000000000042,2023-07-24 17:02:18,Debit,Tucson,Branch,62.0,Retired,75.0,1.0,2762.48,2024-11-04 08:11:15,17.0,Rendah,0.0073701891054388236,20.35999997964001,2.0,1
113.63999999999999,2023-10-24 17:09:41,Debit,Detroit,Online,62.0,Retired,32.0,1.0,6675.03,2024-11-04 08:07:55,17.0,Sedang,0.017024642585873467,113.63999988635999,2.0,3
493.11,2023-07-31 16:25:26,Debit,Colorado Springs,Branch,53.0,Retired,236.0,1.0,7432.99,2024-11-04 08:08:01,16.0,Sangat Tinggi,0.0663407323297803,493.10999950688995,2.0,0
307.41,2023-06-12 17:32:52,Debit,Los Angeles,ATM,19.0,Student,14.0,1.0,1057.0,2024-11-04 08:09:48,17.0,Tinggi,0.29083254493822996,307.40999969259,2.0,1
15.949999999999989,2023-11-30 16:52:42,Debit,Atlanta,Online,43.0,Doctor,161.0,1.0,5956.89,2024-11-04 08:10:20,16.0,Rendah,0.002677571685896052,15.94999998405001,2.0,3
313.82,2023-11-15 18:57:38,Debit,Tucson,Branch,59.0,Engineer,151.0,1.0,7261.59,2024-11-04 08:08:42,18.0,Tinggi,0.04321643056134494,313.81999968618,2.0,0
51.0,2023-01-30 16:00:38,Debit,Seattle,Branch,64.0,Retired,107.0,1.0,4943.16,2024-11-04 08:08:23,16.0,Rendah,0.010317286917678109,50.999999949,2.0,3
140.98,2023-05-25 16:34:22,Debit,Memphis,Branch,60.0,Engineer,100.0,1.0,8127.48,2024-11-04 08:12:13,16.0,Sedang,0.01734609005497187,140.97999985901998,2.0,0
288.04,2023-08-24 16:47:21,Debit,Denver,ATM,68.0,Retired,63.0,1.0,1748.02,2024-11-04 08:10:00,16.0,Tinggi,0.16478072333259072,288.03999971196,2.0,1
800.55,2023-05-04 16:21:31,Debit,Oklahoma City,ATM,31.0,Engineer,108.0,1.0,9660.22,2024-11-04 08:06:49,16.0,Sangat Tinggi,0.08287078348111297,800.54999919945,2.0,0
485.54,2023-02-06 17:46:59,Debit,Houston,ATM,46.0,Engineer,143.0,1.0,6371.51,2024-11-04 08:11:46,17.0,Sangat Tinggi,0.07620485567784148,485.53999951445996,2.0,3
521.15,2023-02-17 18:16:05,Debit,Kansas City,ATM,54.0,Doctor,214.0,1.0,9442.47,2024-11-04 08:07:31,18.0,Sangat Tinggi,0.05519212663635095,521.14999947885,2.0,0
321.79,2023-08-07 17:30:33,Credit,Raleigh,ATM,63.0,Retired,61.0,1.0,5959.2,2024-11-04 08:10:01,17.0,Tinggi,0.053998858907226804,321.78999967821,2.0,3
304.93,2023-02-24 16:23:22,Debit,Portland,ATM,65.0,Doctor,158.0,1.0,13531.22,2024-11-04 08:08:15,16.0,Tinggi,0.022535292456997785,304.92999969506997,2.0,2
432.08,2023-07-31 16:04:55,Debit,El Paso,ATM,40.0,Doctor,145.0,1.0,11500.62,2024-11-04 08:11:46,16.0,Sangat Tinggi,0.03757014839199646,432.07999956791997,2.0,2
694.2,2023-12-07 16:20:08,Debit,Milwaukee,ATM,61.0,Retired,72.0,1.0,1389.37,2024-11-04 08:07:23,16.0,Sangat Tinggi,0.49965092092063346,694.1999993058,2.0,1
116.86000000000001,2023-03-20 18:28:48,Debit,Louisville,ATM,55.0,Engineer,171.0,1.0,6706.56,2024-11-04 08:12:15,18.0,Sedang,0.017424730413204775,116.85999988314,2.0,3
386.81,2023-03-03 18:02:52,Credit,Detroit,Online,57.0,Doctor,149.0,1.0,7175.29,2024-11-04 08:10:50,18.0,Tinggi,0.05390862250862977,386.80999961319,2.0,0
74.88,2023-05-24 16:25:50,Debit,Atlanta,ATM,25.0,Student,202.0,1.0,420.6700000000001,2024-11-04 08:07:46,16.0,Rendah,0.17800175909815766,74.87999992511999,2.0,1
195.76,2023-05-22 16:17:19,Debit,Philadelphia,Branch,75.0,Retired,99.0,1.0,7323.53,2024-11-04 08:09:48,16.0,Sedang,0.02673027897748398,195.75999980423998,2.0,0
134.7,2023-08-21 16:03:18,Debit,Fort Worth,ATM,50.0,Doctor,106.0,1.0,8395.85,2024-11-04 08:11:07,16.0,Sedang,0.01604364060815569,134.6999998653,2.0,0
806.97,2023-07-07 18:03:43,Credit,Las Vegas,Online,33.0,Engineer,161.0,1.0,5140.93,2024-11-04 08:07:32,18.0,Sangat Tinggi,0.1569696533506278,806.9699991930299,2.0,3
361.27,2023-01-06 17:01:53,Debit,Omaha,ATM,63.0,Doctor,180.0,1.0,7945.57,2024-11-04 08:10:07,17.0,Tinggi,0.045468103609930394,361.2699996387299,2.0,0
131.56,2023-10-19 16:42:37,Debit,Charlotte,Branch,44.0,Doctor,42.0,1.0,5873.54,2024-11-04 08:07:12,16.0,Sedang,0.022398757818960557,131.55999986844,2.0,3
485.51,2023-11-28 16:49:27,Credit,Milwaukee,Online,76.0,Retired,37.0,1.0,3074.45,2024-11-04 08:08:02,16.0,Sangat Tinggi,0.15791767633230078,485.50999951448995,2.0,1
547.87,2023-07-10 17:15:27,Debit,Columbus,ATM,64.0,Retired,131.0,1.0,6155.76,2024-11-04 08:10:31,17.0,Sangat Tinggi,0.08900119562814518,547.86999945213,2.0,3
457.29999999999995,2023-06-26 18:25:21,Debit,Virginia Beach,Online,28.0,Engineer,15.0,1.0,8318.29,2024-11-04 08:07:53,18.0,Sangat Tinggi,0.05497524130559825,457.29999954269994,2.0,0
506.24,2023-01-13 16:44:26,Debit,Chicago,ATM,58.0,Engineer,63.99999999999999,1.0,230.09000000000015,2024-11-04 08:11:40,16.0,Sangat Tinggi,2.200182537258462,506.23999949375997,2.0,1
486.59,2023-12-19 16:55:17,Debit,Indianapolis,Branch,57.0,Retired,119.0,1.0,2513.56,2024-11-04 08:10:02,16.0,Sangat Tinggi,0.19358598959237353,486.5899995134099,2.0,1
163.68,2023-09-28 16:20:57,Debit,San Diego,Branch,41.0,Doctor,292.0,1.0,10090.05,2024-11-04 08:11:01,16.0,Sedang,0.016221921596026173,163.67999983632,2.0,0
581.65,2023-01-09 16:54:58,Debit,Boston,ATM,22.0,Student,176.0,1.0,480.1899999999996,2024-11-04 08:09:39,16.0,Sangat Tinggi,1.211291363832627,581.6499994183499,2.0,1
52.00999999999999,2023-11-07 16:46:04,Debit,Mesa,ATM,48.0,Doctor,85.0,1.0,1120.88,2024-11-04 08:11:27,16.0,Rendah,0.04640104203835699,52.009999947989996,2.0,1
630.24,2023-11-29 18:10:30,Debit,Boston,ATM,21.0,Student,62.0,1.0,370.8100000000004,2024-11-04 08:11:52,18.0,Sangat Tinggi,1.699630538546155,630.23999936976,2.0,1
523.74,2023-11-02 16:36:37,Debit,Oklahoma City,ATM,43.0,Doctor,159.0,1.0,13498.55,2024-11-04 08:06:52,16.0,Sangat Tinggi,0.03879972293320108,523.73999947626,2.0,2
217.5,2023-10-23 18:54:48,Credit,Denver,Branch,46.0,Engineer,35.0,1.0,3057.4,2024-11-04 08:06:58,18.0,Tinggi,0.0711388761692709,217.49999978249997,2.0,1
91.48000000000002,2023-01-23 16:50:31,Debit,Fort Worth,ATM,51.0,Doctor,141.0,1.0,14942.78,2024-11-04 08:09:17,16.0,Sedang,0.006122020132799499,91.47999990852003,2.0,2
15.949999999999989,2023-11-13 18:26:24,Debit,San Jose,ATM,39.0,Doctor,49.0,1.0,14143.32,2024-11-04 08:12:22,18.0,Rendah,0.0011277408698946723,15.94999998405001,2.0,2
54.03,2023-09-19 17:16:46,Credit,Milwaukee,ATM,56.0,Retired,161.0,1.0,6736.3,2024-11-04 08:07:36,17.0,Rendah,0.008020723542596392,54.02999994596999,2.0,3
736.73,2023-11-27 16:05:27,Debit,Memphis,Branch,48.0,Engineer,10.0,1.0,3313.07,2024-11-04 08:10:54,16.0,Sangat Tinggi,0.22237079204477347,736.72999926327,2.0,1
368.91,2023-03-10 17:49:57,Debit,Virginia Beach,Branch,54.0,Doctor,14.0,1.0,829.71,2024-11-04 08:10:28,17.0,Tinggi,0.4446252305016878,368.90999963109,2.0,1
33.06000000000003,2023-01-17 16:03:41,Credit,Fort Worth,Online,53.0,Retired,170.0,1.0,1540.87,2024-11-04 08:06:43,16.0,Rendah,0.02145541155319952,33.05999996693998,2.0,1
66.5,2023-05-04 16:44:56,Credit,Louisville,Online,32.0,Engineer,144.0,1.0,6820.23,2024-11-04 08:08:06,16.0,Rendah,0.009750404311876626,66.49999993349999,2.0,0
177.08,2023-01-06 17:16:44,Debit,Las Vegas,Online,35.0,Doctor,85.0,1.0,13475.14,2024-11-04 08:12:21,17.0,Sedang,0.013141236380474486,177.07999982292,2.0,2
588.54,2023-02-06 17:57:28,Debit,Portland,Branch,32.0,Engineer,130.0,1.0,714.4499999999998,2024-11-04 08:10:37,17.0,Sangat Tinggi,0.8237665336960968,588.5399994114599,2.0,1
173.5,2023-10-23 17:16:20,Debit,Nashville,ATM,21.0,Student,282.0,1.0,1306.9099999999999,2024-11-04 08:11:52,17.0,Sedang,0.13275588984694223,173.4999998265,2.0,1
78.32999999999996,2023-07-31 16:13:12,Credit,Memphis,Online,56.0,Engineer,189.0,1.0,7255.33,2024-11-04 08:08:18,16.0,Rendah,0.010796200861985489,78.32999992166995,2.0,0
40.66,2024-01-01 16:08:49,Debit,Louisville,Branch,59.0,Retired,156.0,1.0,1153.8400000000006,2024-11-04 08:11:28,16.0,Rendah,0.03523885460719403,40.65999995934001,2.0,1
97.22,2023-02-20 17:30:19,Credit,Atlanta,Branch,77.0,Retired,55.0,1.0,6647.73,2024-11-04 08:11:17,17.0,Sedang,0.014624541008733116,97.21999990277999,2.0,3
34.06999999999999,2023-11-06 17:22:58,Debit,Philadelphia,Branch,22.0,Student,81.0,1.0,8709.77,2024-11-04 08:07:21,17.0,Rendah,0.003911699160826981,34.06999996593001,2.0,0
492.06,2023-10-19 16:14:15,Debit,Fresno,Online,23.0,Student,74.0,1.0,857.8999999999996,2024-11-04 08:09:56,16.0,Sangat Tinggi,0.573563352371403,492.05999950793995,2.0,1
806.97,2023-09-12 16:43:27,Credit,Virginia Beach,Online,53.0,Doctor,185.0,1.0,509.4499999999998,2024-11-04 08:08:33,16.0,Sangat Tinggi,1.584002355478293,806.9699991930299,2.0,1
73.55000000000001,2023-01-09 16:09:48,Debit,Atlanta,ATM,51.0,Engineer,158.0,1.0,2812.06,2024-11-04 08:11:21,16.0,Rendah,0.02615520294729623,73.54999992645,2.0,1
760.53,2023-09-04 18:13:25,Debit,Phoenix,Online,57.0,Engineer,118.0,1.0,6179.91,2024-11-04 08:09:35,18.0,Sangat Tinggi,0.12306489900336362,760.5299992394699,2.0,3
273.08,2023-01-30 16:09:08,Credit,Houston,Branch,26.0,Engineer,134.0,1.0,6609.3,2024-11-04 08:07:57,16.0,Tinggi,0.041317537409401695,273.07999972691994,2.0,3
371.69,2023-12-22 16:27:49,Debit,San Francisco,Branch,67.0,Retired,143.0,1.0,3484.32,2024-11-04 08:09:59,16.0,Tinggi,0.10667504706797691,371.68999962831,2.0,3
218.96,2023-08-30 16:11:47,Debit,Seattle,ATM,18.0,Student,13.000000000000014,1.0,754.21,2024-11-04 08:10:35,16.0,Tinggi,0.2903170204581081,218.95999978103998,2.0,1
227.39,2023-12-25 16:58:19,Debit,Atlanta,Online,18.0,Student,65.0,1.0,751.0900000000001,2024-11-04 08:11:36,16.0,Tinggi,0.3027466748321735,227.38999977260997,2.0,1
237.99,2023-05-08 16:45:11,Credit,Kansas City,Branch,39.0,Doctor,86.0,1.0,8510.09,2024-11-04 08:11:36,16.0,Tinggi,0.02796562668549593,237.98999976201,2.0,0
186.6,2023-07-04 16:27:23,Debit,Washington,Online,58.0,Doctor,13.000000000000014,1.0,1508.7200000000003,2024-11-04 08:06:24,16.0,Sedang,0.1236810011134447,186.5999998134,2.0,1
341.15,2023-02-13 17:18:15,Debit,San Jose,Online,18.0,Student,148.0,1.0,511.3699999999999,2024-11-04 08:10:09,17.0,Tinggi,0.6671294757207754,341.14999965884994,2.0,1
434.58,2023-09-06 16:28:38,Debit,Memphis,ATM,59.0,Doctor,215.0,1.0,12648.32,2024-11-04 08:08:15,16.0,Sangat Tinggi,0.03435871325203391,434.57999956541994,2.0,2
312.88,2023-05-26 18:12:50,Credit,Portland,Branch,54.0,Engineer,44.0,1.0,233.21000000000004,2024-11-04 08:07:23,18.0,Tinggi,1.3416234295212828,312.87999968711995,2.0,1
75.15,2023-09-18 17:31:23,Debit,Boston,ATM,23.0,Student,154.0,1.0,1092.9199999999996,2024-11-04 08:11:00,17.0,Rendah,0.06876075101556495,75.14999992485,2.0,1
23.30000000000001,2023-08-14 18:13:38,Debit,Los Angeles,ATM,59.0,Engineer,161.0,1.0,6711.15,2024-11-04 08:08:06,18.0,Rendah,0.0034718341863907987,23.29999997669998,2.0,3
47.379999999999995,2023-02-08 18:18:07,Credit,Seattle,Online,25.0,Student,61.0,1.0,459.3699999999999,2024-11-04 08:07:05,18.0,Rendah,0.10314125868014208,47.37999995261998,2.0,1
512.81,2023-07-19 16:57:01,Debit,Sacramento,Branch,79.0,Retired,30.0,1.0,6994.34,2024-11-04 08:11:58,16.0,Sangat Tinggi,0.07331785415063131,512.8099994871899,2.0,0
488.15,2023-07-31 16:01:00,Debit,Louisville,Branch,43.0,Engineer,168.0,1.0,7071.09,2024-11-04 08:11:13,16.0,Sangat Tinggi,0.06903461842515524,488.14999951184996,2.0,0
15.949999999999989,2023-04-05 18:37:10,Debit,Fort Worth,ATM,44.0,Engineer,156.0,1.0,9045.19,2024-11-04 08:08:25,18.0,Rendah,0.0017633681547870317,15.94999998405001,2.0,0
535.91,2023-07-07 16:38:12,Debit,Las Vegas,Online,43.0,Engineer,22.0,1.0,9642.12,2024-11-04 08:10:49,16.0,Sangat Tinggi,0.055580100641761804,535.9099994640899,2.0,0
270.72,2023-07-03 18:01:00,Credit,Washington,Online,26.0,Engineer,53.0,1.0,6263.96,2024-11-04 08:11:05,18.0,Tinggi,0.0432186667858602,270.71999972928,2.0,3
97.98000000000002,2023-02-06 16:09:48,Debit,Denver,Branch,72.0,Retired,18.0,1.0,7460.33,2024-11-04 08:08:43,16.0,Sedang,0.013133467286297912,97.97999990202001,2.0,0
196.08,2023-08-25 16:52:28,Debit,San Francisco,Online,61.0,Retired,98.0,1.0,4233.82,2024-11-04 08:06:31,16.0,Sedang,0.04631278608914732,196.07999980392,2.0,3
251.18,2023-06-01 16:51:11,Debit,San Jose,ATM,42.0,Engineer,246.0,1.0,8303.9,2024-11-04 08:07:55,16.0,Tinggi,0.03024843748117989,251.17999974882,2.0,0
44.52000000000004,2023-03-28 18:30:25,Debit,El Paso,Online,28.0,Student,205.0,1.0,314.27999999999975,2024-11-04 08:10:28,18.0,Rendah,0.14165712103811384,44.519999955480046,2.0,1
178.87,2023-05-23 16:03:54,Debit,Baltimore,Online,35.0,Doctor,180.0,1.0,5241.23,2024-11-04 08:10:16,16.0,Sedang,0.03412748534217461,178.86999982113,2.0,3
386.68,2023-10-31 16:48:01,Debit,New York,Branch,46.0,Doctor,128.0,1.0,6863.06,2024-11-04 08:06:28,16.0,Tinggi,0.05634221469722597,386.67999961332,2.0,0
167.14,2023-04-24 18:33:29,Debit,Denver,Online,76.0,Retired,20.0,1.0,3877.73,2024-11-04 08:06:26,18.0,Sedang,0.04310253679342216,167.13999983285998,2.0,3
345.22,2023-09-05 16:55:47,Debit,Fresno,Branch,69.0,Retired,253.0,1.0,4046.58,2024-11-04 08:07:36,16.0,Tinggi,0.08531154703475892,345.21999965478,2.0,3
74.85,2023-12-25 17:19:08,Debit,Raleigh,ATM,72.0,Retired,117.0,1.0,2409.73,2024-11-04 08:11:49,17.0,Rendah,0.031061571213359562,74.84999992514997,2.0,1
671.73,2023-10-16 16:15:54,Debit,Washington,Branch,58.0,Engineer,54.0,1.0,5211.88,2024-11-04 08:12:04,16.0,Sangat Tinggi,0.1288843948824361,671.72999932827,2.0,3
255.04,2023-11-23 16:15:59,Debit,Seattle,ATM,45.0,Engineer,152.0,1.0,6217.86,2024-11-04 08:11:38,16.0,Tinggi,0.04101732750495493,255.03999974495997,2.0,3
45.77000000000001,2023-02-09 17:50:23,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,2024-11-04 08:08:01,17.0,Rendah,0.007656253136436253,45.76999995423,2.0,3
329.69,2023-01-09 16:54:30,Credit,San Antonio,Online,26.0,Student,66.0,1.0,1671.6599999999999,2024-11-04 08:09:49,16.0,Tinggi,0.19722311953375854,329.68999967031,2.0,1
362.04,2023-07-10 16:37:11,Credit,Philadelphia,Branch,58.0,Doctor,198.0,1.0,8421.88,2024-11-04 08:08:47,16.0,Tinggi,0.04298802642639851,362.03999963795997,2.0,0
15.949999999999989,2023-10-09 17:48:55,Debit,San Diego,Branch,53.0,Doctor,52.0,1.0,14611.9,2024-11-04 08:11:22,17.0,Rendah,0.0010915760441830846,15.94999998405001,2.0,2
47.41999999999999,2023-12-19 16:46:08,Debit,San Diego,ATM,64.0,Doctor,28.0,1.0,8253.52,2024-11-04 08:08:56,16.0,Rendah,0.005745427405518394,47.419999952579985,2.0,0
